ScientistName#preparation#date#components#login#password
Непогодина Людмила Петровна#Витамин С#0900-02-24#Chemical_80 Chemical_34 Chemical_87#Непогодина_ЛП#EZ37q1g4854kkgs364pN
Ганчева Кира Олеговна#Зылорик#1288-08-10#Chemical_39 Chemical_83 Chemical_73#Ганчева_КО#5M26R4lPI0mr4S42e0P9
Андрюшина Дарья Кирилловна#Кладрибин#1293-10-04#Chemical_92 Chemical_54 Chemical_82#Андрюшина_ДК#9F8a8RJ205M7V5R4y5gD
Свецкая Наталья Ивановна#Диклофенак#1296-10-17#Chemical_63 Chemical_31 Chemical_40#Свецкая_НИ#476qZx44B04UvC1O8W0e
Самолюбов Герасим Вадимович#Бактрим#1297-09-04#Chemical_44 Chemical_21 Chemical_5#Самолюбов_ГВ#20PAd8ZykI20gZ1499v3
Собина Галина Ивановна#Дектанол#1299-01-25#Chemical_87 Chemical_6 Chemical_84#Собина_ГИ#Ul12Xl8ho9w152W44Sv4
Черкина Катерина Егоровна#Левофлоксацин#1299-10-11#Chemical_18 Chemical_51 Chemical_58#Черкина_КЕ#L4Yu59042CBW6u15vg8m
Добрышкин Аркадий Валериевич#Золаир#1300-11-25#Chemical_32 Chemical_43 Chemical_27#Добрышкин_АВ#Gj7d0jBg5v114D39d22S
Эйдикова Ирина Егоровна#Ранитидин#1304-10-20#Chemical_22 Chemical_48 Chemical_13#Эйдикова_ИЕ#27i3Z54x5D45Zfx30nDP
Бганцева Клавдия Егоровна#Левофлоксацин#1306-02-15#Chemical_18 Chemical_16 Chemical_12#Бганцева_КЕ#0avU1z5b71YfLN58t937
Аврамов Руслан Алексиевич#Кандесартан#1308-02-21#Chemical_61 Chemical_97 Chemical_31#Аврамов_РА#7DZ8UKLp994N611dZL45
Ханмурзина Карина Игоревна#Енап#1309-08-18#Chemical_21 Chemical_1 Chemical_34#Ханмурзина_КИ#ApB92N88U96L63Dx1u6I
Кожаурова Жанна Ивановна#Левофлоксацин#1311-10-06#Chemical_10 Chemical_5 Chemical_41#Кожаурова_ЖИ#YyF3B74uTC94731V6wd7
Ведмедова Раиса Дмитриевна#Бетаин#1312-08-23#Chemical_78 Chemical_84 Chemical_23#Ведмедова_РД#6U5vB7oBe6vm8h82195M
Находнов Пётр Михаилович#Евалар солгар мультивитамини#1315-02-12#Chemical_1 Chemical_62 Chemical_1#Находнов_ПМ#62H1k7hhwBe60LF3Z362
Маговский Константин Юриевич#Ацетилсалициловая кислота#1315-08-02#Chemical_73 Chemical_92 Chemical_9#Маговский_КЮ#95xZ4o614oAh677C8xZM
Лукьянцев Эдуард Евгеньевич#Оксикодон#1320-05-12#Chemical_40 Chemical_66 Chemical_81#Лукьянцев_ЭЕ#p2U3M05XEe4Z0320Z5ls
Голбина Галина Егоровна#Лоразепам#1321-06-08#Chemical_43 Chemical_89 Chemical_2#Голбина_ГЕ#7xZ8gXOM2q0Q134r62J6
Балакин Пётр Антонович#Спазмалгон#1326-09-12#Chemical_42 Chemical_30 Chemical_68#Балакин_ПА#mq036B2mdh9e1x605I3L
Брокина Дарья Олеговна#Ацетилсалициловая кислота#1327-01-03#Chemical_8 Chemical_68 Chemical_90#Брокина_ДО#TtfKE7v188xg8Jj15355
Рутковский Антон Кириллович#Бактрим#1327-01-22#Chemical_19 Chemical_27 Chemical_68#Рутковский_АК#Oo791G54E0i20tw6wx4I
Юделева Валентина Игоревна#Бромгексин#1328-10-18#Chemical_52 Chemical_65 Chemical_73#Юделева_ВИ#Kf963Cp91s5aw4P281De
Граннина Алиса Андреевна#Ранитидин#1329-04-25#Chemical_21 Chemical_89 Chemical_59#Граннина_АА#t70cX36rV6Rc55090lpi
Макарова София Ивановна#Левофлоксацин#1331-02-21#Chemical_69 Chemical_61 Chemical_62#Макарова_СИ#c59sh4iR37Duh25o4f85
Гергиев Олег Кириллович#Омепразол#1333-04-12#Chemical_6 Chemical_93 Chemical_45#Гергиев_ОК#8Sm010MEz7NzKA945J15
Двизов Ярослав Данилович#Амоксиклав#1339-01-01#Chemical_13 Chemical_46 Chemical_26#Двизов_ЯД#14EYD2480mgX58AJz3A1
Карликов Федор Викторович#Ацетилсалициловая кислота#1340-05-22#Chemical_56 Chemical_36 Chemical_38#Карликов_ФВ#CRQ79nV165u9SyC669M8
Литвинцов Степан Яковлевич#Ниссан#1343-04-25#Chemical_57 Chemical_33 Chemical_36#Литвинцов_СЯ#36qVliGR2V2dJ6L25118
Нарымова Дарья Валерьевна#Жасмин#1343-05-05#Chemical_68 Chemical_55 Chemical_6#Нарымова_ДВ#2j71Ikj45tn06PQ49d8t
Валяскина Раиса Леонидовна#Агонал#1355-01-24#Chemical_67 Chemical_61 Chemical_3#Валяскина_РЛ#5E6j5wg7WE0l6r9660tJ
Матюшова Надежда Василевна#Сульфасалазин#1362-08-01#Chemical_95 Chemical_17 Chemical_93#Матюшова_НВ#9C710gm16smjI410qn9x
Ахмярова Вероника Михайловна#Виагра#1363-05-21#Chemical_26 Chemical_28 Chemical_42#Ахмярова_ВМ#j951q3DxE95Gf382X1EQ
Сафошин Георгий Василиевич#Колчицин#1367-03-17#Chemical_9 Chemical_17 Chemical_28#Сафошин_ГВ#8X4A43Fs1Z01Ju9dm4u5
Масленцова Алина Вадимовна#Левофлоксацин#1367-11-21#Chemical_15 Chemical_43 Chemical_83#Масленцова_АВ#Lmzuc53j5943Z9r69zQ9
Бардаева Анна Михайловна#Пароксетин#1368-03-04#Chemical_20 Chemical_65 Chemical_42#Бардаева_АМ#2O80mM9Z70A04E3GWdO1
Копытенков Олег Денисович#Золекс#1373-11-03#Chemical_25 Chemical_35 Chemical_39#Копытенков_ОД#4RidMS34GV3a7565KZ86
Ушмодина Людмила Михайловна#Мидокалм#1376-02-03#Chemical_60 Chemical_57 Chemical_23#Ушмодина_ЛМ#05i3e4Ogx934lQ85ubq7
Рапиева Зинаида Никитична#Бетаин#1376-12-13#Chemical_48 Chemical_5 Chemical_53#Рапиева_ЗН#4UcI30X95I112r1irD2g
Малшенков Дмитрий Кириллович#Женьшень#1378-06-10#Chemical_17 Chemical_6 Chemical_59#Малшенков_ДК#P3I2t1q51Jf2R9a4Lo71
Девушкина Жанна Андреевна#Золедроновая кислота#1379-11-10#Chemical_23 Chemical_51 Chemical_9#Девушкина_ЖА#yi1843s7M7sCeha28f88
Космынин Константин Павлович#Мидокалм#1380-09-07#Chemical_63 Chemical_19 Chemical_25#Космынин_КП#5ZLnj645S95517Xlf3eT
Каплина Валентина Романовна#Алпразолам#1380-12-06#Chemical_73 Chemical_48 Chemical_15#Каплина_ВР#x83gG1zo5O8s62833Tlr
Крахоткина Софья Олеговна#Амлодипин#1381-04-02#Chemical_14 Chemical_7 Chemical_65#Крахоткина_СО#4e60oa4L3uHs01024cyZ
Лунарева Ксения Алексеевна#Ранитидин#1382-08-04#Chemical_10 Chemical_97 Chemical_88#Лунарева_КА#g7IW33BXs06j855Y2wI6
Кавардин Вячеслав Тимофеевич#Аллопуринол#1388-04-06#Chemical_7 Chemical_55 Chemical_33#Кавардин_ВТ#uf4j5jv3MJ486183Yi7i
Курочкин Руслан Аркадиевич#Золедроновая кислота#1389-01-05#Chemical_44 Chemical_62 Chemical_73#Курочкин_РА#1yWm2Ev69V3IKS6806n2
Тенлев Федор Игоревич#Омега-3 кислоты#1389-01-20#Chemical_60 Chemical_79 Chemical_80#Тенлев_ФИ#H0C016O1X3Af4080cXdG
Русалина Дарья Алексеевна#Ибупрофен#1390-11-03#Chemical_26 Chemical_30 Chemical_82#Русалина_ДА#vG763P32101MvKwT2A2g
Полхова Лариса Богдановна#Диклофенак#1391-04-27#Chemical_99 Chemical_70 Chemical_85#Полхова_ЛБ#040MfzL564v5Lhnuf912
Бальнова Светлана Богдановна#Венолайфт#1392-08-15#Chemical_27 Chemical_76 Chemical_28#Бальнова_СБ#71cIc5x38g8w637O3quF
Жерденков Илья Денисович#Колчицин#1401-09-15#Chemical_95 Chemical_49 Chemical_85#Жерденков_ИД#XsHars9910Uo19351e6s
Агешкин Александр Романович#Бетаметазон#1403-04-27#Chemical_97 Chemical_18 Chemical_58#Агешкин_АР#181l3A0v4y7Inc38Oh6U
Бухтулова Виктория Алексеевна#Бромгексин#1408-11-08#Chemical_72 Chemical_8 Chemical_45#Бухтулова_ВА#2Ahu4KEmYZ756V094B00
Алятин Эдуард Романович#Кладрибин#1409-03-13#Chemical_51 Chemical_70 Chemical_29#Алятин_ЭР#0oIA1z3T10178SM36TZD
Трошнин Павел Денисович#Парацетамол#1410-10-14#Chemical_75 Chemical_4 Chemical_52#Трошнин_ПД#20vSpVIr6C717SF99T90
Баршикова Оксана Валерьевна#Сетирозин#1412-05-23#Chemical_85 Chemical_2 Chemical_77#Баршикова_ОВ#6125ZgxtN7a2CX9Y18g0
Мизельков Дмитрий Викторович#Виагра#1414-09-17#Chemical_29 Chemical_76 Chemical_67#Мизельков_ДВ#2i328x4A5Fu3ftzy562L
Анисинкова Катерина Аркадьевна#Золаир#1414-12-11#Chemical_95 Chemical_7 Chemical_50#Анисинкова_КА#VS77D9Ij71s85HXA31D6
Голощапов Станислав Яковлевич#Азитромицин#1419-08-05#Chemical_17 Chemical_73 Chemical_39#Голощапов_СЯ#lb0t200l12KR2Hu47Z1P
Салянкин Владислав Фёдорович#Небиволол#1420-07-13#Chemical_51 Chemical_84 Chemical_32#Салянкин_ВФ#p6Y0983zPY8q7wH364sw
Милетина Александра Аркадьевна#Амитриптилин#1422-01-28#Chemical_61 Chemical_42 Chemical_31#Милетина_АА#5b5LM2s2nKi54e9J9Q90
Бетова Наталья Василевна#Дектанол#1422-04-20#Chemical_38 Chemical_61 Chemical_89#Бетова_НВ#J00QD3556N99VlO0a8CH
Кувецкая Валерия Леонидовна#Гидрохлоротиазид#1422-08-22#Chemical_17 Chemical_69 Chemical_59#Кувецкая_ВЛ#G79vA7qBwp63u171W5Y6
Мираков Михаил Алексиевич#Росувастатин#1424-02-15#Chemical_45 Chemical_6 Chemical_78#Мираков_МА#f6SR4lu5C51586Qy1vk8
Комаровцев Михаил Максимович#Оксикодон#1424-12-02#Chemical_6 Chemical_45 Chemical_21#Комаровцев_ММ#1o562d51P24pSYLS6b4s
Мятов Алексей Юриевич#Рамиприл#1425-08-18#Chemical_72 Chemical_56 Chemical_10#Мятов_АЮ#2p4HI09136bVUsL4h56o
Одноценова Мария Василевна#Бактрим#1426-04-13#Chemical_14 Chemical_19 Chemical_45#Одноценова_МВ#9S7k6ZI7Gte01F2d704f
Эссина Полина Ивановна#Мелатонин#1429-08-25#Chemical_20 Chemical_44 Chemical_84#Эссина_ПИ#v7A5iu5mq9l5No836r42
Курьянская Любовь Федоровна#Железа препараты#1432-03-23#Chemical_31 Chemical_72 Chemical_15#Курьянская_ЛФ#k0VC93kh7k88AB4m198g
Шпанина Маргарита Максимовна#Пентоксифиллин#1432-09-20#Chemical_12 Chemical_22 Chemical_37#Шпанина_ММ#658nYY57Y4732lNOT7eE
Балченкова Оксана Вадимовна#Ранитидин#1438-04-13#Chemical_9 Chemical_16 Chemical_4#Балченкова_ОВ#r94pNt75j267d8RHyd19
Верескина Ольга Сергеевна#Рибавирин#1439-04-28#Chemical_2 Chemical_38 Chemical_70#Верескина_ОС#8ab87Nf1a47aD97msn50
Каяцкая Ольга Борисовна#Индометацин#1440-10-12#Chemical_21 Chemical_60 Chemical_21#Каяцкая_ОБ#bh6kl6X76088K0p3z2em
Загладин Илья Тимофеевич#Уоллтапс#1441-04-08#Chemical_8 Chemical_75 Chemical_97#Загладин_ИТ#66X80vIbxb4lQ80m3T63
Ханевичев Геннадий Викторович#Ингавирин#1445-06-15#Chemical_100 Chemical_88 Chemical_31#Ханевичев_ГВ#93UD2v1T9KnM9M413G8L
Хайдина Маргарита Алексеевна#Бромгексин#1448-08-07#Chemical_71 Chemical_18 Chemical_99#Хайдина_МА#87e03T1NE624oDnOx1l1
Косых Жанна Михайловна#Пентоксифиллин#1449-09-05#Chemical_87 Chemical_89 Chemical_72#Косых_ЖМ#69R23i9xcYV0W7d6Jj53
Крамина Клара Дмитриевна#Мелатонин#1449-09-06#Chemical_85 Chemical_77 Chemical_17#Крамина_КД#1Qo6jnw66140QT0K2CY6
Мразевский Артём Викторович#Диклофенак#1450-12-12#Chemical_98 Chemical_9 Chemical_50#Мразевский_АВ#3ZWn0Mp208776VUD49If
Епанчина Клавдия Борисовна#Кладрибин#1451-07-16#Chemical_28 Chemical_71 Chemical_67#Епанчина_КБ#X1bNr67766s0oWdWK863
Данивецкая Виолетта Эдуардовна#Золедроновая кислота#1451-11-13#Chemical_37 Chemical_65 Chemical_92#Данивецкая_ВЭ#3u9679cjTa8081w5Hogx
Заботнов Анатолий Максимович#Тианептин#1454-04-22#Chemical_75 Chemical_98 Chemical_63#Заботнов_АМ#7t627LSkfU9383UgoT97
Бешкуров Вячеслав Данилович#Амлодипин#1456-11-04#Chemical_60 Chemical_59 Chemical_39#Бешкуров_ВД#aEg27BE7X5W076cR531H
Хапилов Герасим Денисович#Пропанолол#1458-04-23#Chemical_10 Chemical_64 Chemical_91#Хапилов_ГД#k0C71Ww56XB7C5l841ms
Сгонников Михаил Кириллович#Ингавирин#1463-01-04#Chemical_67 Chemical_21 Chemical_35#Сгонников_МК#68132wab33aY6GdH64Vo
Мамаикина Лиза Леонидовна#Ретардин#1463-01-27#Chemical_31 Chemical_58 Chemical_82#Мамаикина_ЛЛ#72BiGdB18Y37mlY5313F
Дрычкова Кира Эдуардовна#Гропирон#1463-09-20#Chemical_100 Chemical_6 Chemical_72#Дрычкова_КЭ#w5H2Z608TG71tP9ef4c3
Городцов Игорь Валериевич#Симвастатин#1468-06-03#Chemical_45 Chemical_49 Chemical_18#Городцов_ИВ#39998rU84km2vKt62QrE
Чачкин Владислав Денисович#Небиволол#1474-01-02#Chemical_85 Chemical_98 Chemical_94#Чачкин_ВД#82sLKZw6tO76RV678N30
Перемитина Алиса Борисовна#Амлодипин#1475-10-20#Chemical_30 Chemical_16 Chemical_65#Перемитина_АБ#DHlS1J461uv9Pa00C449
Киржаков Геннадий Максимович#Золедроновая кислота#1478-03-20#Chemical_51 Chemical_8 Chemical_26#Киржаков_ГМ#w9F199Tr3O0t61eMrY57
Куконова Алена Михайловна#Небиволол#1481-10-26#Chemical_74 Chemical_21 Chemical_38#Куконова_АМ#N7g2aSu3e415GeD429X3
Ланчеков Алексей Тимофеевич#Зылорик#1489-05-21#Chemical_63 Chemical_71 Chemical_40#Ланчеков_АТ#eLUJc0oy0F84891B1W73
Докшукина Оксана Петровна#Пилипен#1491-03-01#Chemical_93 Chemical_32 Chemical_8#Докшукина_ОП#xlemJ7Y519z1Q35W127Z
Бачалдина Яна Максимовна#Урсофальк#1492-06-18#Chemical_16 Chemical_96 Chemical_33#Бачалдина_ЯМ#351Vs62B7Dr80jVn5b0E
Мышлин Альберт Иванович#Амоксиклав#1497-03-02#Chemical_100 Chemical_2 Chemical_83#Мышлин_АИ#7g901RaDhED7c8o8c483
Муруев Никита Николаевич#Спазмалгон#1497-04-10#Chemical_81 Chemical_85 Chemical_82#Муруев_НН#86w9891Q05vLNZADX4M2
Киричуков Никита Игоревич#Бетаин#1498-08-25#Chemical_97 Chemical_15 Chemical_53#Киричуков_НИ#9100v7aR451mdmlWB0J7
Цепикин Константин Евгеньевич#Виалар#1502-09-18#Chemical_1 Chemical_36 Chemical_54#Цепикин_КЕ#6k31471oC38rE1aIHG6k
Ябковская Елена Яковлевна#Антациды#1504-12-24#Chemical_52 Chemical_27 Chemical_29#Ябковская_ЕЯ#t28kK534f2LG08iPWL05
Петюшина Светлана Эдуардовна#Агонал#1506-10-21#Chemical_38 Chemical_53 Chemical_58#Петюшина_СЭ#M08V18VjH06vM1O54G9U
Османова Екатерина Егоровна#Миртазапин#1509-03-03#Chemical_96 Chemical_72 Chemical_69#Османова_ЕЕ#f0fs06068AIo50yG36yI
Приданов Вадим Игоревич#Амоксициллин#1511-05-20#Chemical_43 Chemical_88 Chemical_96#Приданов_ВИ#7ES82kAX35Uq1u78g2z2
Ловгинская Оксана Богдановна#Итрафунгол#1517-02-21#Chemical_94 Chemical_29 Chemical_18#Ловгинская_ОБ#i4avy371eno8114YT3Y9
Добранчева Зинаида Михайловна#Оксикодон#1518-01-22#Chemical_61 Chemical_77 Chemical_95#Добранчева_ЗМ#3wH5s0B9094GXmq7E89X
Хатуцкая Галина Романовна#Урсофальк#1518-09-04#Chemical_81 Chemical_50 Chemical_46#Хатуцкая_ГР#xjp9484s31Q065z3Qpsm
Шибилкин Яков Кириллович#Антациды#1518-10-06#Chemical_83 Chemical_15 Chemical_80#Шибилкин_ЯК#AWx53Do6555Q69q2J7hf
Хитьков Анатолий Петрович#Аллопуринол#1519-07-04#Chemical_87 Chemical_96 Chemical_19#Хитьков_АП#0q0b900T1cllv1z5n02S
Аполонин Максим Михаилович#Лоразепам#1519-07-06#Chemical_83 Chemical_62 Chemical_76#Аполонин_ММ#2C0A93wsSEB21b074k1v
Поводова Вероника Федоровна#Лозартан#1520-08-22#Chemical_3 Chemical_5 Chemical_44#Поводова_ВФ#GS675s9Rx1H8z9x89Ss4
Свирстина Жанна Богдановна#Допамин#1523-04-21#Chemical_89 Chemical_40 Chemical_27#Свирстина_ЖБ#P0jm9My38K889BU04T9n
Улерьянова Ксения Евгеньевна#Диклофенак#1523-11-17#Chemical_1 Chemical_14 Chemical_96#Улерьянова_КЕ#E0W30T96jB092Z4pavs7
Большанин Павел Андреевич#Кетопрофен#1526-06-17#Chemical_60 Chemical_53 Chemical_35#Большанин_ПА#599t77d5whLoVA25Kp03
Бежджонов Антон Евгеньевич#Амитриптилин#1528-09-28#Chemical_37 Chemical_70 Chemical_13#Бежджонов_АЕ#5xb1MZ2IZ49173ia7YP8
Оршин Антон Аркадиевич#Амитриптилин#1529-08-08#Chemical_91 Chemical_3 Chemical_39#Оршин_АА#RFQe71N00kI3459n85DC
Тюшагин Аркадий Борисович#Уоллтапс#1530-08-11#Chemical_79 Chemical_55 Chemical_23#Тюшагин_АБ#48l5431sTB0pLV0l9KM9
Строгалев Леонид Вадимович#Пропанолол#1530-12-11#Chemical_31 Chemical_96 Chemical_91#Строгалев_ЛВ#26Ee3mYmml41265E2p2Q
Сабаткоев Федор Викторович#Нимесулид#1531-01-04#Chemical_55 Chemical_67 Chemical_74#Сабаткоев_ФВ#C6vm73BB9Y55ZZ7V9W34
Рыжекова Алиса Богдановна#Сетирозин#1531-11-26#Chemical_2 Chemical_6 Chemical_37#Рыжекова_АБ#W4254x21659EALr4kNkK
Лузинов Вадим Михаилович#Дектанол#1537-12-04#Chemical_16 Chemical_83 Chemical_46#Лузинов_ВМ#3s5bM8UUR4tz6Y731k90
Курмелев Леонид Николаевич#Спазмалгон#1543-08-10#Chemical_44 Chemical_43 Chemical_15#Курмелев_ЛН#2gA2KLn1121Oo6y97S6U
Полванова Клавдия Олеговна#Спазмалгон#1544-04-05#Chemical_73 Chemical_90 Chemical_64#Полванова_КО#8v8l9b8K21D2tf34vkT3
Пигунова Елизавета Федоровна#Триптаны#1546-12-10#Chemical_14 Chemical_68 Chemical_42#Пигунова_ЕФ#DxeuE892W79Y823yz7l9
Машурцева Алена Кирилловна#Левотироксин#1548-02-02#Chemical_42 Chemical_6 Chemical_92#Машурцева_АК#V7cG86I84zBG40L4K91x
Тряпкин Михаил Денисович#Евалар солгар мультивитамини#1550-02-12#Chemical_65 Chemical_11 Chemical_15#Тряпкин_МД#SYDja15A96g796Ph28I3
Щекина Евгения Федоровна#Азитромицин#1555-01-19#Chemical_76 Chemical_69 Chemical_76#Щекина_ЕФ#64ue76Fa1B3m83gH2x4V
Бложкина Анна Ивановна#Норматен#1557-07-05#Chemical_51 Chemical_67 Chemical_53#Бложкина_АИ#3148jDdogmp2q97Q5G94
Тормасова Клавдия Дмитриевна#Омепразол#1559-05-19#Chemical_43 Chemical_18 Chemical_54#Тормасова_КД#M47RC2hh9m8Nf4615R0Q
Акацков Анатолий Кириллович#Бетаин#1567-02-19#Chemical_73 Chemical_17 Chemical_48#Акацков_АК#c0UUy20Jm8Y41J54Z90G
Едамов Аркадий Тимофеевич#Амоксициллин#1567-10-19#Chemical_10 Chemical_40 Chemical_23#Едамов_АТ#226dr42MIox1631wen1T
Гридаева Елена Олеговна#Кандесартан#1568-03-06#Chemical_39 Chemical_9 Chemical_45#Гридаева_ЕО#16Org61U904Y8hI5nGH7
Кочурин Евгений Данилович#Транексамовая кислота#1574-01-11#Chemical_97 Chemical_25 Chemical_5#Кочурин_ЕД#k0803BZ5ML9t8mJ3u1O6
Рустямова Алина Василевна#Итрафунгол#1575-05-07#Chemical_80 Chemical_30 Chemical_57#Рустямова_АВ#Ai0251Q4zO945iX0It4J
Бахматова Вера Борисовна#Гропирон#1575-12-23#Chemical_89 Chemical_82 Chemical_73#Бахматова_ВБ#TG0O84q77kptD2F28M20
Кудинкова Ирина Михайловна#Кандесартан#1580-12-23#Chemical_90 Chemical_100 Chemical_60#Кудинкова_ИМ#m61xW555x5vPU30Kj56j
Реутский Федор Юриевич#Бромгексин#1584-03-18#Chemical_79 Chemical_7 Chemical_92#Реутский_ФЮ#Ic78vF7q7M6QITF56688
Атрохин Павел Юрьевич#Диклофенак#1584-04-11#Chemical_94 Chemical_41 Chemical_3#Атрохин_ПЮ#980G56a8ca8qfmj71ye1
Чилых Виктория Вадимовна#Бисакодил#1585-08-09#Chemical_67 Chemical_26 Chemical_43#Чилых_ВВ#a1MGH866E1936Cn1Z9NH
Майоркин Николай Фёдорович#Бисакодил#1587-07-04#Chemical_8 Chemical_2 Chemical_54#Майоркин_НФ#e63pZD263Hnmmj1e1927
Астрактова Жанна Эдуардовна#Дектанол#1588-06-12#Chemical_89 Chemical_84 Chemical_42#Астрактова_ЖЭ#K1w1J1BibT35wkk56267
Токарев Руслан Алексеевич#Виагра#1591-05-12#Chemical_90 Chemical_13 Chemical_52#Токарев_РА#567euh1J395qg6mQt4I5
Упорников Михаил Евгеньевич#Ибупрофен#1592-06-21#Chemical_77 Chemical_96 Chemical_19#Упорников_МЕ#3rg8ym68v9F16Hf72vM2
Кордашин Пётр Данилович#Ингавирин#1598-01-05#Chemical_31 Chemical_65 Chemical_25#Кордашин_ПД#Fb061Y62e01r519BlgVX
Эзенкина Ксения Ивановна#Ретардин#1599-01-21#Chemical_90 Chemical_92 Chemical_67#Эзенкина_КИ#xv74F6Amwq745N8y961T
Водоморина Софья Яковлевна#Метопролол#1599-06-03#Chemical_33 Chemical_79 Chemical_68#Водоморина_СЯ#5L56KSOj7X3ZSi4A8613
Гиричева Полина Борисовна#Метопролол#1599-09-03#Chemical_9 Chemical_62 Chemical_84#Гиричева_ПБ#RP6772b1j1jq6z5O9cu9
Отовина Любовь Игоревна#Индометацин#1600-11-20#Chemical_44 Chemical_90 Chemical_85#Отовина_ЛИ#zh41EkzS2358VG2x33g2
Химунин Валерий Данилович#Ингавирин#1603-02-02#Chemical_26 Chemical_26 Chemical_65#Химунин_ВД#I9uCY2KW405nSs73G579
Кумакова Жанна Борисовна#Лоразепам#1605-07-21#Chemical_70 Chemical_36 Chemical_6#Кумакова_ЖБ#53m1Sgu930tKl825fV3T
Крудакова Оксана Яковлевна#Ксарелто#1609-08-10#Chemical_88 Chemical_28 Chemical_59#Крудакова_ОЯ#391TDl12qbTE44uj84p8
Крумина Елизавета Михайловна#Итрафунгол#1612-01-02#Chemical_10 Chemical_73 Chemical_83#Крумина_ЕМ#6OG09ct9439i8iJ81dwb
Коптикова Раиса Вадимовна#Небиволол#1613-07-27#Chemical_54 Chemical_59 Chemical_29#Коптикова_РВ#K2pL8RZ8K597F548b4Fw
Капланская Кристина Дмитриевна#Золекс#1616-09-13#Chemical_79 Chemical_52 Chemical_79#Капланская_КД#3J8nPpCHIETP01541434
Сайдакова Людмила Вадимовна#Мелоксикам#1620-02-12#Chemical_3 Chemical_23 Chemical_56#Сайдакова_ЛВ#4sB2zYh4t05G18D53K5J
Пушменкова Наталья Богдановна#Сетирозин#1622-10-23#Chemical_68 Chemical_71 Chemical_90#Пушменкова_НБ#969Wx2pZ2Yz2Xs5918Un
Маслеева Ольга Петровна#Пропанолол#1624-06-15#Chemical_63 Chemical_10 Chemical_59#Маслеева_ОП#JR4g6aLx4j11M7Vl5128
Набилкова Софья Борисовна#Дексаметазон#1625-08-25#Chemical_6 Chemical_96 Chemical_4#Набилкова_СБ#wQ4Y39G8Q1020VAG1F9I
Аиненков Роман Леонидович#Мелатонин#1625-10-28#Chemical_77 Chemical_76 Chemical_24#Аиненков_РЛ#251N0o68N07Q1gDOK3cC
Баранихина Алла Евгеньевна#Иммунивит#1629-02-22#Chemical_81 Chemical_100 Chemical_80#Баранихина_АЕ#37233tVm2VKux9sj9V93
Кувыршина Валерия Игоревна#Золекс#1630-01-01#Chemical_64 Chemical_71 Chemical_27#Кувыршина_ВИ#zSj08Aq413M7Ut8Q4q22
Зулков Станислав Антонович#Валацикловир#1630-11-10#Chemical_7 Chemical_61 Chemical_87#Зулков_СА#YFmv520ce0112LJD4y76
Шаморкина Галина Федоровна#Кладрибин#1633-08-02#Chemical_61 Chemical_62 Chemical_48#Шаморкина_ГФ#U6464Ml79c6cYCAO0n36
Распевин Константин Валериевич#Гидрохлоротиазид#1634-09-05#Chemical_31 Chemical_94 Chemical_68#Распевин_КВ#294P9Ds8r3J92nX3ZJ7T
Кереметин Вячеслав Тимофеевич#Зинорам#1637-04-21#Chemical_83 Chemical_25 Chemical_38#Кереметин_ВТ#2d1u93793X2di1t7clNo
Глинкин Владимир Викторович#Пентоксифиллин#1637-09-23#Chemical_11 Chemical_18 Chemical_63#Глинкин_ВВ#3K12eaHu6286L6aNm73i
Борменкова Дарья Василевна#Левотироксин#1643-01-13#Chemical_74 Chemical_17 Chemical_76#Борменкова_ДВ#16s8p7s7SB956Cp6WIx2
Букатов Дмитрий Алексиевич#Бисакодил#1643-09-23#Chemical_53 Chemical_30 Chemical_58#Букатов_ДА#7c27RlG05LX8K2a715XI
Охочинская Жанна Валерьевна#Триптаны#1643-10-17#Chemical_91 Chemical_3 Chemical_32#Охочинская_ЖВ#7m53cE4j097m47wD1Kxw
Навотнева Лиза Богдановна#Кладрибин#1645-05-17#Chemical_82 Chemical_43 Chemical_98#Навотнева_ЛБ#j2U89KQX7IVIQ97960F1
Петрина Наталья Аркадьевна#Лозартан#1648-04-28#Chemical_3 Chemical_70 Chemical_35#Петрина_НА#eM73C0DHlF1s48Iw4090
Киржанкова Алиса Вадимовна#Виалар#1652-12-11#Chemical_76 Chemical_49 Chemical_89#Киржанкова_АВ#2J5J2iXN028Q3xyZ025J
Лисанский Илья Максимович#Индометацин#1653-09-17#Chemical_42 Chemical_85 Chemical_96#Лисанский_ИМ#g0110C6fN5j8TV6Rt41r
Любарцев Борис Викторович#Амитриптилин#1655-01-24#Chemical_81 Chemical_12 Chemical_93#Любарцев_БВ#3RT1245F8O43I6hTjU2g
Сафалова Зинаида Николаевна#Миртазапин#1662-05-17#Chemical_73 Chemical_98 Chemical_51#Сафалова_ЗН#lX5tQ49724s4V7I78TRf
Балуев Семён Антонович#Норматен#1662-11-07#Chemical_95 Chemical_58 Chemical_71#Балуев_СА#8J2zy47A71WWygO5W474
Курыпина Анастасия Валерьевна#Золекс#1663-06-14#Chemical_1 Chemical_94 Chemical_63#Курыпина_АВ#H4V5Ed7Ru418Sjj43U82
Будрецова Клавдия Вадимовна#Сертралин#1664-01-24#Chemical_61 Chemical_38 Chemical_92#Будрецова_КВ#l6hUd02h7r5uYI039U95
Ампипогов Михаил Юрьевич#Иммунивит#1664-02-17#Chemical_100 Chemical_6 Chemical_44#Ампипогов_МЮ#PnPd89o49vN621Ylk125
